name-nl,price,artnum,image,link
FERMACELL Zelfklevend gaasband 60 mm x 45 m,"11,50 €*",5921103,https://media.hornbach.nl/hb/packshot/as.46195511.jpg?dvid=8,https://www.hornbach.nl/p/fermacell-zelfklevend-gaasband-60-mm-x-45-m/5921103/
PRECIT Zelfklevend gaasband 50 mm x 90 m,"5,95 €*",5675496,https://media.hornbach.nl/hb/packshot/as.46739173.jpg?dvid=8,https://www.hornbach.nl/p/precit-zelfklevend-gaasband-50-mm-x-90-m/5675496/
PRECIT Zelfklevend gaasband 100 mm x 90 m,"10,95 €*",10167988,https://media.hornbach.nl/hb/packshot/as.46979662.jpg?dvid=8,https://www.hornbach.nl/p/precit-zelfklevend-gaasband-100-mm-x-90-m/10167988/
KNAUF Gitex stucgaas 100 cm x 100 m,"117,95 €*",7222860,https://media.hornbach.nl/hb/detail/as.47169229.jpg?dvid=8,https://www.hornbach.nl/p/knauf-gitex-stucgaas-100-cm-x-100-m/7222860/
KNAUF Voegband papier 50 mm x 23 m,"3,80 €*",10633438,https://media.hornbach.nl/hb/packshot/as.82762381.jpg?dvid=8,https://www.hornbach.nl/p/knauf-voegband-papier-50-mm-x-23-m/10633438/
KNAUF Gitex stucgaas 25 cm x 100 m,"35,50 €*",7222861,https://media.hornbach.nl/hb/detail/as.47169229.jpg?dvid=8,https://www.hornbach.nl/p/knauf-gitex-stucgaas-25-cm-x-100-m/7222861/
"BOSTIK BLOCK T506 Wapeningsvlies, 10 x 1 m","24,90 €*",10715566,https://media.hornbach.nl/hb/packshot/as.73399380.jpg?dvid=8,https://www.hornbach.nl/p/bostik-block-t506-wapeningsvlies-10-x-1-m/10715566/
