name-nl,price,artnum,image,link
"Polystyreen isolatieplaat geëxpandeerd EPS 60 Rd 1,30 1000x500x50 mm","4,78 €*",4186694,https://media.hornbach.nl/hb/packshot/as.46088284.jpg?dvid=8,https://www.hornbach.nl/p/polystyreen-isolatieplaat-geexpandeerd-eps-60-rd-1-30-1000x500x50-mm/4186694/
"Polystyreen isolatieplaat geëxpandeerd EPS 100 Rd 2,75 2000x1000x100 mm","12,90 €*",5872080,https://media.hornbach.nl/hb/packshot/as.46088284.jpg?dvid=8,https://www.hornbach.nl/p/polystyreen-isolatieplaat-geexpandeerd-eps-100-rd-2-75-2000x1000x100-mm/5872080/
"Polystyreen isolatieplaat geëxpandeerd EPS 60 Rd 1,05 1000x500x40 mm","3,98 €*",4186693,https://media.hornbach.nl/hb/packshot/as.46088284.jpg?dvid=8,https://www.hornbach.nl/p/polystyreen-isolatieplaat-geexpandeerd-eps-60-rd-1-05-1000x500x40-mm/4186693/
"Polystyreen isolatieplaat geëxpandeerd EPS 60 Rd 0,50 1000x500x20 mm","1,99 €*",4186691,https://media.hornbach.nl/hb/packshot/as.46088127.jpg?dvid=8,https://www.hornbach.nl/p/polystyreen-isolatieplaat-geexpandeerd-eps-60-rd-0-50-1000x500x20-mm/4186691/
"STYRISOL Polystyreen isolatieplaat XPS tong & groef Rd 0,85 1250x600x30 mm","6,66 €*",5998422,https://media.hornbach.nl/hb/packshot/as.46492079.jpg?dvid=8,https://www.hornbach.nl/p/styrisol-polystyreen-isolatieplaat-xps-tong-groef-rd-0-85-1250x600x30-mm/5998422/
"STYRISOL Polystyreen isolatieplaat XPS rechte kant Rd 0,55 1250x600x20 mm","4,40 €*",5998421,https://media.hornbach.nl/hb/packshot/as.46491739.jpg?dvid=8,https://www.hornbach.nl/p/styrisol-polystyreen-isolatieplaat-xps-rechte-kant-rd-0-55-1250x600x20-mm/5998421/
"STYRISOL Polystyreen isolatieplaat XPS tong & groef Rd 1,40 1250x600x50 mm","11,66 €*",5998424,https://media.hornbach.nl/hb/packshot/as.46492079.jpg?dvid=8,https://www.hornbach.nl/p/styrisol-polystyreen-isolatieplaat-xps-tong-groef-rd-1-40-1250x600x50-mm/5998424/
"STYRISOL Polystyreen isolatieplaat XPS tong & groef Rd 1,10 1250x600x40 mm","9,33 €*",5998423,https://media.hornbach.nl/hb/packshot/as.46492079.jpg?dvid=8,https://www.hornbach.nl/p/styrisol-polystyreen-isolatieplaat-xps-tong-groef-rd-1-10-1250x600x40-mm/5998423/
