name-nl,price,artnum,image,link
SCHÖNOX SFK Standaard tegelpoederlijm 25 kg,"31,75 €*",8600465,https://media.hornbach.nl/hb/packshot/as.54323234.jpg?dvid=8,https://www.hornbach.nl/p/schonox-sfk-standaard-tegelpoederlijm-25-kg/8600465/
"FORBO EUROCOL Tegelpasta 690, 4 kg","13,50 €*",4133045,https://media.hornbach.nl/hb/packshot/as.46464650.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegelpasta-690-4-kg/4133045/
"FORBO EUROCOL Tegelpasta 690, 8 kg","22,50 €*",4133044,https://media.hornbach.nl/hb/packshot/as.46464248.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegelpasta-690-8-kg/4133044/
"FORBO EUROCOL Tegelpasta 690, 16 kg","38,95 €*",4133043,https://media.hornbach.nl/hb/packshot/as.46463924.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegelpasta-690-16-kg/4133043/
"FORBO EUROCOL Flexibele tegellijm uniflex 711, 5 kg","12,50 €*",7664552,https://media.hornbach.nl/hb/packshot/as.47065516.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-flexibele-tegellijm-uniflex-711-5-kg/7664552/
"FORBO EUROCOL Flexibele tegellijm uniflex 711, 25 kg","49,95 €*",4133059,https://media.hornbach.nl/hb/packshot/as.46465981.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-flexibele-tegellijm-uniflex-711-25-kg/4133059/
"FORBO EUROCOL Bouwpasta 2000, 8 kg","30,95 €*",6134055,https://media.hornbach.nl/hb/packshot/as.46720808.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-bouwpasta-2000-8-kg/6134055/
"FORBO EUROCOL Bouwpasta 2000, 18 kg","49,95 €*",4158906,https://media.hornbach.nl/hb/packshot/as.46619704.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-bouwpasta-2000-18-kg/4158906/
"FORBO EUROCOL Tegellijm ecolight 765, 15 kg","38,50 €*",8254248,https://media.hornbach.nl/hb/packshot/as.47071114.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegellijm-ecolight-765-15-kg/8254248/
"FORBO EUROCOL Tegellijm flexicole 777, 25 kg","24,50 €*",10493466,https://media.hornbach.nl/hb/packshot/as.42635863.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegellijm-flexicole-777-25-kg/10493466/
AKKIT 404 Gebruiksklare dispersielijm D2 TE 5 kg,"13,25 €*",8593788,https://media.hornbach.nl/hb/packshot/as.47538083.jpg?dvid=8,https://www.hornbach.nl/p/akkit-404-gebruiksklare-dispersielijm-d2-te-5-kg/8593788/
AKKIT 404 Gebruiksklare dispersielijm D2 TE 14 kg,"25,25 €*",8582243,https://media.hornbach.nl/hb/packshot/as.47419293.jpg?dvid=8,https://www.hornbach.nl/p/akkit-404-gebruiksklare-dispersielijm-d2-te-14-kg/8582243/
"FORBO EUROCOL Tegellijm uni-quick 795, 25 kg","41,45 €*",6134056,https://media.hornbach.nl/hb/packshot/as.46721077.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegellijm-uni-quick-795-25-kg/6134056/
"OMNICOL Stabicol TP2 XF, 17kg","62,95 €*",8103997,https://media.hornbach.nl/hb/packshot/as.90340777.jpg?dvid=8,https://www.hornbach.nl/p/omnicol-stabicol-tp2-xf-17kg/8103997/
"FORBO EUROCOL Marmercol Pasta tegellijm 681, 7 kg","39,95 €*",7017268,https://media.hornbach.nl/hb/packshot/as.47335092.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-marmercol-pasta-tegellijm-681-7-kg/7017268/
SCHÖNOX TLX Pastlijm 14 kg,"41,45 €*",10708207,https://media.hornbach.nl/hb/packshot/as.74267940.jpg?dvid=8,https://www.hornbach.nl/p/schonox-tlx-pastlijm-14-kg/10708207/
"FORBO EUROCOL Superflex speciaal tegellijm 709, 5 kg","7,60 €*",10276763,https://media.hornbach.nl/hb/packshot/as.6812031.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-superflex-speciaal-tegellijm-709-5-kg/10276763/
"OMNICOL Omniflex RS, 5kg","18,95 €*",5703669,https://media.hornbach.nl/hb/packshot/as.109013439.jpg?dvid=8,https://www.hornbach.nl/p/omnicol-omniflex-rs-5kg/5703669/
"OMNICOL Omniflex RS, 15kg","46,95 €*",5703668,https://media.hornbach.nl/hb/packshot/as.90137462.jpg?dvid=8,https://www.hornbach.nl/p/omnicol-omniflex-rs-15kg/5703668/
SCHÖNOX DU Snelbouw tegelpoederlijm 5 kg,"13,50 €*",8600472,https://media.hornbach.nl/hb/packshot/as.47020669.jpg?dvid=8,https://www.hornbach.nl/p/schonox-du-snelbouw-tegelpoederlijm-5-kg/8600472/
AKKIT 403 Flexibele tegellijm voor natuursteen C2 FT S1 wit 5 kg,"10,49 €*",5594931,https://media.hornbach.nl/hb/packshot/as.46086364.jpg?dvid=8,https://www.hornbach.nl/p/akkit-403-flexibele-tegellijm-voor-natuursteen-c2-ft-s1-wit-5-kg/5594931/
"FORBO EUROCOL Tegellijm uni-quick 795, 5 kg","10,95 €*",5040508,https://media.hornbach.nl/hb/packshot/as.46112697.jpg?dvid=8,https://www.hornbach.nl/p/forbo-eurocol-tegellijm-uni-quick-795-5-kg/5040508/
ALPHYCOL 725 25KG,"38,50 €*",8254286,https://media.hornbach.nl/hb/packshot/as.83333610.jpg?dvid=8,https://www.hornbach.nl/p/alphycol-725-25kg/8254286/
SCHÖNOX DU Snelbouw tegelpoederlijm 25 kg,"48,95 €*",7046167,https://media.hornbach.nl/hb/packshot/as.54323096.jpg?dvid=8,https://www.hornbach.nl/p/schonox-du-snelbouw-tegelpoederlijm-25-kg/7046167/
