name-nl,price,artnum,image,link
"DAKOTA Krasbeschermer voor nivelleersysteem, 50 stuks","7,95 €*",12034620,https://media.hornbach.nl/hb/packshot/as.82684084.jpg?dvid=8,https://www.hornbach.nl/p/dakota-krasbeschermer-voor-nivelleersysteem-50-stuks/12034620/
"RUBI Delta level system clips 2 mm 3-12 mm, 2400 stuks","153,60 €*",10478630,https://media.hornbach.nl/hb/packshot/as.41630281.jpg?dvid=8,https://www.hornbach.nl/p/rubi-delta-level-system-clips-2-mm-3-12-mm-2400-stuks/10478630/
DAKOTA Tang voor nivelleersysteem,"19,95 €*",12034622,https://media.hornbach.nl/hb/packshot/as.82789874.jpg?dvid=8,https://www.hornbach.nl/p/dakota-tang-voor-nivelleersysteem/12034622/
"DAKOTA Afstandshouder Penta 0,5 - 3 mm, 600 stuks","39,95 €*",12034621,https://media.hornbach.nl/hb/packshot/as.97516841.jpg?dvid=8,https://www.hornbach.nl/p/dakota-afstandshouder-penta-0-5-3-mm-600-stuks/12034621/
"RUBI Delta level system clips 1,5 mm 3-12 mm, 2400 stuks","153,60 €*",10478621,https://media.hornbach.nl/hb/packshot/as.41630279.jpg?dvid=8,https://www.hornbach.nl/p/rubi-delta-level-system-clips-1-5-mm-3-12-mm-2400-stuks/10478621/
"RUBI Delta level system clips 1 mm 3-12 mm, 200 stuks","17,59 €*",10478645,https://media.hornbach.nl/hb/packshot/as.41630274.jpg?dvid=8,https://www.hornbach.nl/p/rubi-delta-level-system-clips-1-mm-3-12-mm-200-stuks/10478645/
"RUBI Cyclone level system vlakke strip 1,5 mm, 300 stuks","21,50 €*",10613960,https://media.hornbach.nl/hb/packshot/as.55016549.jpg?dvid=8,https://www.hornbach.nl/p/rubi-cyclone-level-system-vlakke-strip-1-5-mm-300-stuks/10613960/
"RUBI Cyclone level system kapjes, 100 stuks","23,20 €*",10614042,https://media.hornbach.nl/hb/packshot/as.55016645.jpg?dvid=8,https://www.hornbach.nl/p/rubi-cyclone-level-system-kapjes-100-stuks/10614042/
"RUBI Delta level system clips 1 mm 3-12 mm, 100 stuks","9,00 €*",10478629,https://media.hornbach.nl/hb/packshot/as.41630272.jpg?dvid=8,https://www.hornbach.nl/p/rubi-delta-level-system-clips-1-mm-3-12-mm-100-stuks/10478629/
"RUBI Cyclone level system vlakke strip 2 mm, 300 stuks","21,50 €*",10614041,https://media.hornbach.nl/hb/packshot/as.55016605.jpg?dvid=8,https://www.hornbach.nl/p/rubi-cyclone-level-system-vlakke-strip-2-mm-300-stuks/10614041/
"RUBI Delta level system clips 3 mm 6-15 mm, 2400 stuks","161,10 €*",10478619,https://media.hornbach.nl/hb/packshot/as.41630288.jpg?dvid=8,https://www.hornbach.nl/p/rubi-delta-level-system-clips-3-mm-6-15-mm-2400-stuks/10478619/
HUFA Nivelleertang,"27,90 €*",5792091,https://media.hornbach.nl/hb/packshot/as.46690157.jpg?dvid=8,https://www.hornbach.nl/p/hufa-nivelleertang/5792091/
