name-nl,price,artnum,image,link
ALABASTINE Xtra voorstrijk fixeer transparant 1 l,"14,95 €*",4139098,https://media.hornbach.nl/hb/packshot/as.53573366.jpg?dvid=8,https://www.hornbach.nl/p/alabastine-xtra-voorstrijk-fixeer-transparant-1-l/4139098/
"ALABASTINE Xtra voorstrijk fixeer transparant 2,5 l","33,59 €*",4139099,https://media.hornbach.nl/hb/packshot/as.53573366.jpg?dvid=8,https://www.hornbach.nl/p/alabastine-xtra-voorstrijk-fixeer-transparant-2-5-l/4139099/
BUILD Voorstrijk dekkend wit 5 l,"40,95 €*",6533732,https://media.hornbach.nl/hb/packshot/as.61802128.jpg?dvid=8,https://www.hornbach.nl/p/build-voorstrijk-dekkend-wit-5-l/6533732/
BUILD Voorstrijk dekkend wit 10 l,"75,95 €*",6533733,https://media.hornbach.nl/hb/packshot/as.61802129.jpg?dvid=8,https://www.hornbach.nl/p/build-voorstrijk-dekkend-wit-10-l/6533733/
"ALABASTINE Rolbare voorstrijk vloeren transparant 2,5 l","26,95 €*",6357356,https://media.hornbach.nl/hb/packshot/as.53576115.jpg?dvid=8,https://www.hornbach.nl/p/alabastine-rolbare-voorstrijk-vloeren-transparant-2-5-l/6357356/
ALABASTINE Voorstrijk hechting gesloten ondergronden transparant 5 kg,"45,95 €*",6225624,https://media.hornbach.nl/hb/packshot/as.53520271.jpg?dvid=8,https://www.hornbach.nl/p/alabastine-voorstrijk-hechting-gesloten-ondergronden-transparant-5-kg/6225624/
HORNBACH Grondering voor minerale pleister 5 l,"42,95 €*",10006232,https://media.hornbach.nl/hb/packshot/as.90787935.jpg?dvid=8,https://www.hornbach.nl/p/hornbach-grondering-voor-minerale-pleister-5-l/10006232/
"ALABASTINE Voorstrijk sneldrogend grijs 2,5 l","20,59 €*",6357351,https://media.hornbach.nl/hb/packshot/as.46059635.jpg?dvid=8,https://www.hornbach.nl/p/alabastine-voorstrijk-sneldrogend-grijs-2-5-l/6357351/
PROFIMUR Dekkende voorstrijk 705 wit 5 l,"39,95 €*",10609826,https://media.hornbach.nl/hb/packshot/as.82186137.jpg?dvid=8,https://www.hornbach.nl/p/profimur-dekkende-voorstrijk-705-wit-5-l/10609826/
PROFIMUR Putz- en decorgrond 732 voorstrijk voor structuurverf 15 kg wit,"56,95 €*",10609821,https://media.hornbach.nl/hb/packshot/as.87945203.jpg?dvid=8,https://www.hornbach.nl/p/profimur-putz-en-decorgrond-732-voorstrijk-voor-structuurverf-15-kg-wit/10609821/
STYLECOLOR Isolerende grondverf voor krijtverf kleurloos 375 ml,"13,95 €*",6280267,https://media.hornbach.nl/hb/packshot/as.88761259.jpg?dvid=8,https://www.hornbach.nl/p/stylecolor-isolerende-grondverf-voor-krijtverf-kleurloos-375-ml/6280267/
