name-nl,price,artnum,image,link
LOCTITE Schroefdraadborging 5 ml,"12,79 €*",10333494,https://media.hornbach.nl/hb/packshot/as.27158027.jpg?dvid=8,https://www.hornbach.nl/p/loctite-schroefdraadborging-5-ml/10333494/
SOUDAL Multikit wit 300 ml,"7,25 €*",8692276,https://media.hornbach.nl/hb/packshot/as.47093323.jpg?dvid=8,https://www.hornbach.nl/p/soudal-multikit-wit-300-ml/8692276/
ROXOLID X-turbo montagelijm 450 g,"8,69 €*",10260942,https://media.hornbach.nl/hb/packshot/as.47516963.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-x-turbo-montagelijm-450-g/10260942/
BISON Poly max® express bruin 425 g,"11,00 €*",5557559,https://media.hornbach.nl/hb/packshot/as.122483314.jpg?dvid=8,https://www.hornbach.nl/p/bison-poly-max-express-bruin-425-g/5557559/
PATTEX No More Nails montagekit universal 480 g,"9,95 €*",10692303,https://media.hornbach.nl/hb/packshot/as.67299010.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-universal-480-g/10692303/
SOUDAL Fix All Flexi wit kitkoker 290 ml,"7,45 €*",4196880,https://media.hornbach.nl/hb/packshot/as.46164519.jpg?dvid=8,https://www.hornbach.nl/p/soudal-fix-all-flexi-wit-kitkoker-290-ml/4196880/
SOUDAL Fix All High Tack bruin kitkoker 290 ml,"7,45 €*",7923747,https://media.hornbach.nl/hb/packshot/as.46871884.jpg?dvid=8,https://www.hornbach.nl/p/soudal-fix-all-high-tack-bruin-kitkoker-290-ml/7923747/
BISON Montagekit transparant 350 g,"8,19 €*",5077110,https://media.hornbach.nl/hb/packshot/as.100713971.jpg?dvid=8,https://www.hornbach.nl/p/bison-montagekit-transparant-350-g/5077110/
BISON Poly Max® crystal transparant 115 g,"6,29 €*",8465841,https://media.hornbach.nl/hb/packshot/as.100998093.jpg?dvid=8,https://www.hornbach.nl/p/bison-poly-max-crystal-transparant-115-g/8465841/
ROXOLID deko fi-X montagelijm 380 g,"6,49 €*",10247436,https://media.hornbach.nl/hb/packshot/as.47287993.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-deko-fi-x-montagelijm-380-g/10247436/
PATTEX No More Nails montagekit flex zwart 390 g,"11,95 €*",10692307,https://media.hornbach.nl/hb/packshot/as.67312923.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-flex-zwart-390-g/10692307/
PATTEX No More Nails montagekit express 390 g,"12,95 €*",10692310,https://media.hornbach.nl/hb/packshot/as.112501187.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-express-390-g/10692310/
BISON Montagekit direct grip 370 g 2 st,"14,49 €*",5718698,https://media.hornbach.nl/hb/packshot/as.122518768.jpg?dvid=8,https://www.hornbach.nl/p/bison-montagekit-direct-grip-370-g-2-st/5718698/
SOUDAL Fix All Crystal D N/F transparant kitkoker 290 ml,"10,50 €*",5050494,https://media.hornbach.nl/hb/packshot/as.46278180.jpg?dvid=8,https://www.hornbach.nl/p/soudal-fix-all-crystal-d-n-f-transparant-kitkoker-290-ml/5050494/
BISON Poly Max high tack express 100% transparant 115 g,"8,95 €*",10344686,https://media.hornbach.nl/hb/packshot/as.122514203.jpg?dvid=8,https://www.hornbach.nl/p/bison-poly-max-high-tack-express-100-transparant-115-g/10344686/
PATTEX Geen spijkers & schroeven montagelijm 400 g,"11,95 €*",8225847,https://media.hornbach.nl/hb/packshot/as.48530172.jpg?dvid=8,https://www.hornbach.nl/p/pattex-geen-spijkers-schroeven-montagelijm-400-g/8225847/
SOUDAL Fix All Flexi zwart kitkoker 290 ml,"7,45 €*",5065288,https://media.hornbach.nl/hb/packshot/as.78732549.jpg?dvid=8,https://www.hornbach.nl/p/soudal-fix-all-flexi-zwart-kitkoker-290-ml/5065288/
PATTEX Montage super power waterbased 370 g,"8,09 €*",6066977,https://media.hornbach.nl/hb/packshot/as.48419916.jpg?dvid=8,https://www.hornbach.nl/p/pattex-montage-super-power-waterbased-370-g/6066977/
SOUDAL Fix All Turbo zwart kitkoker 290 ml,"8,20 €*",6760625,https://media.hornbach.nl/hb/packshot/as.78732669.jpg?dvid=8,https://www.hornbach.nl/p/soudal-fix-all-turbo-zwart-kitkoker-290-ml/6760625/
BISON Poly Max high tack express wit 165 g,"7,19 €*",4633457,https://media.hornbach.nl/hb/packshot/as.119613504.jpg?dvid=8,https://www.hornbach.nl/p/bison-poly-max-high-tack-express-wit-165-g/4633457/
PATTEX No More Nails montagekit crystal 290 g,"12,95 €*",10692302,https://media.hornbach.nl/hb/packshot/as.67024224.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-crystal-290-g/10692302/
PATTEX Geen spijkers & schroeven montagelijm wit 2 x 400 g,"15,95 €*",5733598,https://media.hornbach.nl/hb/packshot/as.55003245.jpg?dvid=8,https://www.hornbach.nl/p/pattex-geen-spijkers-schroeven-montagelijm-wit-2-x-400-g/5733598/
BISON Prof montagekit DV beige koker 380 g,"9,49 €*",4622553,https://media.hornbach.nl/hb/packshot/as.46107422.jpg?dvid=8,https://www.hornbach.nl/p/bison-prof-montagekit-dv-beige-koker-380-g/4622553/
ROXOLID uni fi-X montagelijm 380 g,"6,95 €*",10247434,https://media.hornbach.nl/hb/packshot/as.47286094.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-uni-fi-x-montagelijm-380-g/10247434/
ROXOLID crystal fi-X montagelijm 300 g,"9,09 €*",10247438,https://media.hornbach.nl/hb/packshot/as.47291626.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-crystal-fi-x-montagelijm-300-g/10247438/
ROXOLID multi fi-X montagelijm 430 g,"9,69 €*",10247437,https://media.hornbach.nl/hb/packshot/as.47288952.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-multi-fi-x-montagelijm-430-g/10247437/
PATTEX No More Nails montagekit flex wit 390 g,"11,95 €*",10692306,https://media.hornbach.nl/hb/packshot/as.67302428.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-flex-wit-390-g/10692306/
BISON Poly Max® express wit tube 165 g,"6,79 €*",4622566,https://media.hornbach.nl/hb/packshot/as.122406927.jpg?dvid=8,https://www.hornbach.nl/p/bison-poly-max-express-wit-tube-165-g/4622566/
BISON Poly Max® original wit hangtube 165 g,"5,59 €*",8465842,https://media.hornbach.nl/hb/packshot/as.126433931.jpg?dvid=8,https://www.hornbach.nl/p/bison-poly-max-original-wit-hangtube-165-g/8465842/
PATTEX No More Nails montagekit flex transparant 390 g,"12,29 €*",10692304,https://media.hornbach.nl/hb/packshot/as.67299973.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-flex-transparant-390-g/10692304/
PATTEX No More Nails montagekit flex grijs 390 g,"11,95 €*",10692309,https://media.hornbach.nl/hb/packshot/as.67299478.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-flex-grijs-390-g/10692309/
PATTEX Geen spijkers & schroeven montagelijm 254 g,"12,95 €*",6659911,https://media.hornbach.nl/hb/packshot/as.48524644.jpg?dvid=8,https://www.hornbach.nl/p/pattex-geen-spijkers-schroeven-montagelijm-254-g/6659911/
PATTEX Montage super power waterbased tube 250 g,"8,19 €*",6066967,https://media.hornbach.nl/hb/packshot/as.46405382.jpg?dvid=8,https://www.hornbach.nl/p/pattex-montage-super-power-waterbased-tube-250-g/6066967/
PATTEX Geen spijkers & schroeven montagelijm 250 g,"7,95 €*",8225848,https://media.hornbach.nl/hb/packshot/as.48530544.jpg?dvid=8,https://www.hornbach.nl/p/pattex-geen-spijkers-schroeven-montagelijm-250-g/8225848/
SOUDAL T-Rex green montage zware materialen,"8,25 €*",10541928,https://media.hornbach.nl/hb/packshot/as.48001149.jpg?dvid=8,https://www.hornbach.nl/p/soudal-t-rex-green-montage-zware-materialen/10541928/
PATTEX No More Nails Stick & Off montagelijm 44 g,"9,95 €*",12187334,https://media.hornbach.nl/hb/packshot/as.96143727.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-stick-off-montagelijm-44-g/12187334/
ROXOLID uni-X universeellijm 250 g,"5,95 €*",10586729,https://media.hornbach.nl/hb/packshot/as.74179856.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-uni-x-universeellijm-250-g/10586729/
BISON Prof Montagekit binnen afwerking wit koker 310 g,"10,95 €*",4622541,https://media.hornbach.nl/hb/packshot/as.74224098.jpg?dvid=8,https://www.hornbach.nl/p/bison-prof-montagekit-binnen-afwerking-wit-koker-310-g/4622541/
PATTEX PVC & Alu montagekit 450 g,"9,95 €*",12187333,https://media.hornbach.nl/hb/packshot/as.96143577.jpg?dvid=8,https://www.hornbach.nl/p/pattex-pvc-alu-montagekit-450-g/12187333/
PATTEX No More Nails montagekit flex beige 390 g,"11,95 €*",10692308,https://media.hornbach.nl/hb/packshot/as.67310610.jpg?dvid=8,https://www.hornbach.nl/p/pattex-no-more-nails-montagekit-flex-beige-390-g/10692308/
ROXOLID uni fi-X montagelijm tube 70 g,"2,95 €*",10247435,https://media.hornbach.nl/hb/packshot/as.47287171.jpg?dvid=8,https://www.hornbach.nl/p/roxolid-uni-fi-x-montagelijm-tube-70-g/10247435/
PATTEX 100% Lijm 50 g,"4,49 €*",8473504,https://media.hornbach.nl/hb/packshot/as.47058923.jpg?dvid=8,https://www.hornbach.nl/p/pattex-100-lijm-50-g/8473504/
